"Word","Pair","Subject","Repetition","VOT","consonant","minpair","Klatt","VHeight","Length","Freq_KF","SMean","BMean","NNbors","VC","CC","CV","CMU","BaseDur","Freq_S","Structure","B1","NumCCoda","VcFinalC","mpCode","NNbors.c","VC.c","CC.c","CV.c"
"pad","p8","15p",1,0.082399362,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","8p",1,0.047730845,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","13p",3,0.077962752,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","3p",2,0.067225407,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","8p",3,0.061134312,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","5p",1,0.077278808,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","13p",1,0.066043624,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","10p",1,0.100964503,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","7p",1,0.072852592,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","3p",3,0.086205625,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","12p",3,0.051630983,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","5p",3,0.038550966,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pad","p8","9p",3,0.061788868,"p","yes","p@d","lo",3,1.9,0.0673,0.0055,26,10,3,9,"PAED",0.292825252,8.14,"CVG",0.0087,1,"vcd",0.5,6.07829902126224,2.95477556530543,-1.32467094161323,3.28315896051299
"pal","p8","6p",2,0.060395195,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","15p",3,0.041177227,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","12p",1,0.072741131,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","8p",2,0.066123895,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","10p",2,0.14204473,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","13p",3,0.045274082,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","9p",2,0.05099723,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","11p",3,0.047533207,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","5p",1,0.026391978,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","8p",1,0.047673247,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","9p",1,0.05067969,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","3p",1,0.078760941,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","8p",3,0.050778843,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","10p",3,0.124189214,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","7p",1,0.054264097,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","10p",1,0.115366639,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","4p",3,0.074045003,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","3p",2,0.058247262,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","9p",3,0.081221339,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","6p",1,0.06358101,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","13p",2,0.038732873,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","6p",3,0.076874852,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","7p",2,0.065309624,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","15p",1,0.057085765,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","11p",1,0.058564061,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","3p",3,0.082582305,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","11p",2,0.056151894,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","4p",1,0.068630291,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","5p",3,0.04859356,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","12p",3,0.040851855,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","7p",3,0.100646014,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","15p",2,0.054250543,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","13p",1,0.033562674,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","5p",2,0.024600666,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pal","p8","12p",2,0.060520392,"p","no","p@l","lo",3,1.3,0.0792,0.0087,20,1,9,9,"PAEL",0.294576561,57.59,"CVG",0.0087,1,"vcd",-0.5,0.0782990212622359,-6.04522443469457,4.67532905838677,3.28315896051299
"pall","p9","5p",2,0.032440591,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","11p",3,0.081551739,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","11p",1,0.072641295,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","10p",1,0.098241437,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","5p",1,0.046280255,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","11p",2,0.091291923,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","4p",2,0.075564126,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","9p",3,0.057520904,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","13p",3,0.073604908,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","5p",3,0.02515658,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","3p",2,0.068130247,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","15p",3,0.051954381,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","3p",3,0.061031855,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","9p",1,0.069923996,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","3p",1,0.062950098,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","4p",1,0.103039932,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","8p",1,0.058452715,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","13p",2,0.06692402,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","15p",2,0.026704005,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","10p",2,0.119654544,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","4p",3,0.095719339,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","13p",1,0.031610349,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","9p",2,0.059265317,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","10p",3,0.095584828,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","15p",1,0.079164362,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"pall","p9","7p",3,0.077874892,"p","yes","pcl","lo",3,2.62,0.0582,0.0021,24,10,9,2,"PAOL",0.271283977,0.45,"CVG",7e-04,1,"vcd",0.5,4.07829902126224,2.95477556530543,4.67532905838677,-3.71684103948701
"palm","p3","10p",3,0.096946945,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","7p",1,0.073965912,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","13p",2,0.058700089,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","8p",3,0.058014571,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","13p",3,0.082189263,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","9p",3,0.073132249,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","15p",2,0.05031917,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","9p",1,0.040825581,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","8p",1,0.073553973,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","13p",1,0.062910432,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","3p",3,0.11160525,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","10p",2,0.095987985,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","6p",3,0.081781158,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","7p",2,0.082588326,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","3p",1,0.062905468,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","4p",3,0.075795665,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","12p",2,0.080287275,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","15p",1,0.034164043,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","7p",3,0.107276872,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","8p",2,0.059061003,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","6p",1,0.06937716,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","5p",1,0.044536464,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","5p",3,0.031117313,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","4p",2,0.065944407,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","11p",1,0.050326385,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","3p",2,0.080757298,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","9p",2,0.062858188,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","10p",1,0.100054641,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","12p",1,0.055369747,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","15p",3,0.050072434,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","4p",1,0.079427775,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","12p",3,0.04913845,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","6p",2,0.057189131,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","5p",2,0.04118042,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","11p",3,0.064808727,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
"palm","p3","11p",2,0.059387319,"p","yes","pam","lo",3,2.34,0.0648,0.0068,14,3,0,6,"PAAM",0.287674747,13.24,"CVG",0.0078,1,"vcd",0.5,-5.92170097873776,-4.04522443469457,-4.32467094161323,0.283158960512994
